"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Internal Defect","38580","FL Mobile Android: Recall details not showing","0","Medium","Inna Tulika","android","Lolay Legacy","FL Mobile Recall","FL Mobile","","02/15/17 05:28 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","02/16/17 04:24 PM","","","Resolved (Verified)"
"Internal Defect","38575","FL Mobile Android: Recall always shows up, not respecting FL Admin setting","0","Medium","Inna Tulika","android","Lolay Legacy","FL Mobile Recall","FL Mobile","","02/14/17 09:04 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","02/15/17 03:56 PM","","","Resolved (Verified)"
"Internal Defect","38526","FL Mobile: KBB mileage adjustment and values change after completing the appraisal","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Bug Fixes","FL Mobile","","02/06/17 08:06 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","1","1","02/13/17 08:17 PM","","","Resolved (Verified)"
"Internal Defect","38569","FL Mobile: Scanner not working on iPhone","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Bug Fixes","FL Mobile","","02/13/17 05:27 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","02/13/17 07:42 PM","","","Resolved (Verified)"
"Internal Defect","38536","FL Mobile: KBB Bookouts change after saving to awaiting","0","Medium","Inna Tulika","android","Lolay Legacy","FL Mobile Bug Fixes","FL Mobile","","02/06/17 11:16 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","02/10/17 04:46 PM","","","Resolved (Verified)"
"Task","38486","Crash when user views a vehicle without any bookout information","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","01/27/17 04:29 AM","200: Lolay","Will Ha","","","0","Will Ha","0","0","01/27/17 04:32 AM","","","Resolved (Completed)"
"Bug","38243","FL Mobile: Nulls instead of make model","0","Ground Level","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","12/13/16 05:59 PM","200: Lolay","Inna Tulika","","","0","","0","0","12/13/16 07:37 PM","","","Active (Needs Priority)"
"Bug","38405","Make and Model are not displayed at the top","0","Medium","Will Ha","","Lolay Legacy","Undecided","FL Mobile","","01/11/17 10:42 PM","200: Lolay","Darren Bokor","","","0","","0","0","01/14/17 01:39 AM","","","Active (Needs Priority)"
"Bug","33704","SF:123116, Firstlook Mobile Appraiser Issue-Whoops 1002","","Medium","Greg Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","06/22/15 04:49 PM","200: Lolay","Bill Rogalla","123116","","0","","0","0","06/25/15 05:52 PM","06/25/15 05:52 PM","","Active (Needs Research)"
"Task","34201","Repeated errors in hasCertified call","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","Digital Showroom","","08/28/15 02:45 AM","200: Lolay","J. Travis Huber","","","0","Jared Svenson","0","0","01/06/16 10:07 PM","","","Resolved (Completed)"
"Bug","37197","SF:173490, Mobile App Issue-- Unable to Download on Tablet","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","Digital Showroom","","07/19/16 05:11 AM","200: Lolay","Dan Webster","173490","","0","","0","0","07/19/16 06:16 PM","","","Active (Needs Research)"
"Task","37261","Photo in price vs Market is not displaying in IE 11","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","Digital Showroom","","07/22/16 02:46 PM","200: Lolay","Christopher Norton","","","0","Jared Svenson","0","0","07/25/16 09:30 PM","","","Resolved (Completed)"
"Bug","37325","SF:176401, FirstLook Mobile App - Auction Lane Not Available- South Bay Auto Auction Gardena - Lane 2","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","07/28/16 08:55 PM","200: Lolay","Dan Webster","176401","","0","","0","0","07/28/16 09:01 PM","","","Active (Needs Research)"
"Bug","37546","DSR Page Display Scroll issue Google Chrome Browser","0","Medium","Bill Rogalla","","Lolay Legacy","September","Digital Showroom","","08/22/16 09:35 PM","200: Lolay","Bill Rogalla","","","0","Jared Svenson","0","0","09/17/16 07:54 PM","","","Resolved (Fixed)"
"Task","37606","Group DSR: Remove he start-over button from VDP page","0","Medium","Bill Rogalla","","Lolay Legacy","September","Digital Showroom","","09/01/16 08:36 PM","200: Lolay","Michelle C Clay","","","0","Jared Svenson","0","0","09/12/16 05:10 PM","","","Resolved (Completed)"
"Task","37607","Group DSR: Search Stock or VIN On original search page with make model options","0","Medium","Bill Rogalla","","Lolay Legacy","September","Digital Showroom","","09/01/16 08:36 PM","200: Lolay","Michelle C Clay","","","0","Jared Svenson","0","0","09/06/16 06:31 PM","","","Resolved (Completed)"
"Task","37608","Group DSR: Make the group Searchable on the choose a dealer page","0","Medium","Bill Rogalla","","Lolay Legacy","September","Digital Showroom","","09/01/16 08:37 PM","200: Lolay","Michelle C Clay","","","0","Jared Svenson","0","0","09/24/16 05:28 AM","","","Resolved (Completed)"
"Task","37609","Group DSR: UI Display Based on newly created settings page","0","Medium","Bill Rogalla","","Lolay Legacy","September","Digital Showroom","","09/01/16 09:12 PM","200: Lolay","Michelle C Clay","","","0","Jared Svenson","0","0","09/30/16 10:24 PM","","","Resolved (Completed)"
"Feature","38082","Replace Logo in all instances of Digital/Mobile Showroom","0","Medium","Christopher Norton","","Lolay Legacy","Undecided","Digital Showroom","","11/14/16 07:29 PM","200: Lolay","Bill Rogalla","","","0","Christopher Norton","0","0","12/02/16 09:43 PM","12/02/16 09:20 PM","","Resolved (Verified)"
"Internal Defect","38162","FL Mobile: App crashes when trying to view an FL Mobile appraised car that was then taken into Inventory","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","11/30/16 10:59 PM","200: Lolay","Inna Tulika","","","0","","2","2","12/12/16 10:16 PM","","","Active (Needs Priority)"
"Feature","38232","Mobile Showroom Redesign-Need Comparison Prices and Packages SRP - UI Case","0","Medium","Tim Muir","","Lolay Legacy","Undecided","Mobile Showroom","","12/12/16 08:25 PM","200: Lolay","Bill Rogalla","","","0","Tim Muir","2","2","12/28/16 10:36 PM","","","Resolved (Verified)"
"Bug","38991","SF:219328, Max Mobile DSR - Ed Hicks AutoGroup Shows Old DSR","0","Medium","App Support","","Lolay Legacy","Undecided","Digital Showroom","","04/13/17 07:01 PM","200: Lolay","Michael Morales","219328","","0","Bill Rogalla","2","2","04/19/17 04:06 PM","04/19/17 04:10 PM","","Closed (Verified)"
"Bug","38560","DSR/MAX4WEB2.0 update copyright year to 2017","2","Medium","Tim Muir","","Lolay Legacy","Digital Showroom","Digital Showroom","","02/10/17 08:25 PM","200: Lolay","Bill Rogalla","","","0","Tim Muir","2","2","04/19/17 08:14 PM","04/19/17 08:14 PM","","Closed (Verified)"
"Bug","38888","Scanning QR Code on Window Sticker Goes to Old Mobile Showroom View","0","Medium","Tim Muir","","Lolay Legacy","Digital Showroom","Mobile Showroom","","03/30/17 02:51 PM","200: Lolay","Bill Rogalla","","","1","Tim Muir","2","2","04/03/17 06:07 PM","04/05/17 04:43 PM","","Closed (Verified)"
"Internal Defect","38221","FL Mobile: Awaiting appraisals show up in Trade and Purchase tabs","0","Medium","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 08:49 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/11/16 10:01 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Bug","34974","SF:143888,PENSKE- ""Back"" button Not Working on Max Mobile Showroom via QR Code","0","Medium","App Support","","Lolay Legacy","Undecided","Mobile Showroom","","12/08/15 09:58 PM","200: Lolay","Bill Rogalla","143888","","0","Jared Svenson","0","0","06/01/16 06:04 PM","03/09/17 04:33 PM","","Closed (Fixed)"
"Bug","38400","SF:203834, Max Mobile Showroom Formatting Inconsistent","0","Medium","App Support","","Lolay Legacy","Undecided","Mobile Showroom","","01/11/17 08:06 PM","200: Lolay","Michael Morales","203834","","0","Jared Svenson","0","0","01/11/17 10:50 PM","03/09/17 03:59 PM","","Closed (Fixed)"
"Bug","38450","SF:204948, DSR Issue - Unable to Search Stock #'s with Hyphen","0","Medium","App Support","","Lolay Legacy","Undecided","Digital Showroom","","01/18/17 03:57 PM","200: Lolay","Michael Morales","204948","","0","Jared Svenson","0","0","01/19/17 06:31 PM","03/09/17 04:01 PM","","Closed (Fixed)"
"Bug","38189","SF:197976, Lithia CDJR of Concord - DSR Pages Not opening Correctly When Sent via Mobile Button (GLOBAL ISSUE)","0","Medium","App Support","","Lolay Legacy","Undecided","Digital Showroom","","12/06/16 05:58 PM","200: Lolay","Dan Webster","197976","","0","Jared Svenson","0","0","12/23/16 09:42 PM","03/09/17 03:58 PM","","Closed (Fixed)"
"Bug","38520","SF:207956, Change Carfax Full Report Display Based on Login Status","5","Medium","App Support","","Lolay Legacy","Digital Showroom","Digital Showroom","","02/03/17 04:34 PM","200: Lolay","Michael Morales","207956","","0","Tim Muir","2","2","02/24/17 10:50 PM","03/08/17 10:41 PM","","Closed (Verified)"
"Bug","35305","SF:148522, DSR Sort by Trim not functioning properly ","0","Medium","App Support","","Lolay Legacy","September","Digital Showroom","","01/14/16 03:29 PM","200: Lolay","Bill Rogalla","148522","","0","Jared Svenson","0","0","09/24/16 08:33 PM","03/08/17 10:51 PM","","Closed (Fixed)"
"Bug","36725","SF:167465, FL Mobile Appraiser- Crashing When Entering Settings","0","Medium","App Support","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","05/24/16 08:32 PM","200: Lolay","Dan Webster","167465","","0","Christopher Norton","0","0","11/21/16 09:41 PM","03/03/17 04:26 PM","","Closed (Verified)"
"Bug","38610","SF:210546, Hendrick BMW - FL Mobile Appraiser DPP and Crashing for awaiting appraisals","0","Medium","App Support","","Lolay Legacy","Undecided","FL Mobile","","02/17/17 10:30 PM","200: Lolay","Michael Morales","210546","","0","Bill Rogalla","0","0","03/02/17 07:55 PM","03/03/17 04:19 PM","","Closed (Fixed)"
"Bug","38408","SF:204093, NADA Loan Value Missing on FL Mobile - Mac Haik Southway Ford","0","Medium","App Support","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","01/12/17 05:27 PM","200: Lolay","Michael Morales","204093","","0","Christopher Norton","0","0","01/17/17 05:39 PM","03/03/17 03:54 PM","","Closed (Verified)"
"Bug","38493","SF:207099, Mobile App Issues - NADA Loan Value Changes After Saving","0","Medium","App Support","","Lolay Legacy","FL Mobile Bug Fixes","FL Mobile","","01/30/17 05:27 PM","200: Lolay","Michael Morales","207099","","0","Bill Rogalla","0","0","02/01/17 05:43 PM","03/03/17 03:55 PM","","Closed (Fixed)"
"Feature","37964","2WAY COMM FIRSTLOOK MOBILE: Notification UI Messaging ","0","Medium","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","10/24/16 08:23 PM","200: Lolay","Bill Rogalla","","","0","Christopher Norton","0","0","11/23/16 07:00 PM","01/27/17 03:31 PM","38104,38116,38124,38125,38164,","Closed (Implemented)"
"Internal Defect","38104","2Way Comm Firstlook Mobile: Whoops messages still displayed","0","Ground Level","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/17/16 09:48 PM","200: Lolay","Inna Tulika","","","0","Christopher Norton","0","0","11/23/16 06:19 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Bug","38116"," After the appraisal is saved we can't view it again in app, getting Object reference error.","0","Medium","Abhishek Kumar","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/21/16 10:30 PM","200: Lolay","Christopher Norton","","","0","Lokesh Shastri","18","18","11/25/16 03:53 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38125","FL Mobile abruptly closes when trying to view an existing appraisal","0","Medium","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/22/16 09:01 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","11/23/16 05:32 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38136","Data in api is not displayed in FL Mobile UI","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/23/16 07:25 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","2","2","11/30/16 09:55 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38145","Data in api is empty and get attempt to divide by zero msg.","0","Medium","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/28/16 10:10 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","2","2","01/03/17 05:20 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38146","Sliderbar in Cost to Market does not set the appraisal value","0","Critical","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/28/16 10:13 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","11/30/16 10:30 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38151","[BLOCKED] FL Mobile: Object reference notice on Cost to Market tab and pricing slider not responsive","0","Critical","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/29/16 03:48 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","6","6","11/30/16 08:00 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Bug","38155","FL Mobile: Estimated Recon and Target Gross profit defaults get saved for all users and all dealers","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/29/16 08:28 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","1","1","11/30/16 08:22 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38158","Able to crash FL Mobile within the settings page","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/30/16 05:18 AM","200: Lolay","Christopher Norton","","","0","Inna Tulika","1","1","11/30/16 09:56 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Task","38164","FL Mobile:  after the in group appraisal validation fires add a Continue button to allow that store to appraise the car","0","High","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/30/16 11:24 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/02/16 10:06 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38244","FL Mobile: no values for Galves Books","0","High","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/13/16 09:44 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","2","2","12/15/16 03:18 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38252","FL Mobile: we are getting object reference erros in FL Mobile App when you go to awaiting appraisals or scan a vin","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/14/16 09:59 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","12/15/16 05:03 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38325","FL Mobile Android: After scanning the VIN already in inventory, it does not show any message and freezes","0","Medium","Abhishek Kumar","android","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/27/16 04:49 PM","200: Lolay","Akshai Rathore","","","0","David Ritter","0","0","01/02/17 04:26 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Task","38330","When 5-6 photos are uploaded from mobile, sometimes FL mobile app crashes saying 'Unfortunately qa.firstlook.biz has stopped’","0","Medium","Shailesh Panchal","andriod","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/28/16 05:09 PM","200: Lolay","Akshai Rathore","","","0","Shailesh Panchal","0","0","01/02/17 02:06 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38332","FL Mobile Android:Photos Uploaded from desktop, when deleted from mobile does not get deleted. ","0","Medium","Abhishek Kumar","andriod","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/29/16 02:50 PM","200: Lolay","Abhishek Kumar","","","0","Will Ha","0","0","12/30/16 07:33 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38333","FL Mobile Android: Third book NADA showing up for the dealer","0","Medium","Abhishek Kumar","andriod","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/29/16 04:53 PM","200: Lolay","Akshai Rathore","","","0","Abhishek Kumar","0","0","12/30/16 02:29 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38338","FL Mobile Android: Cost to Market tab object reference error","0","Medium","Abhishek Kumar","andriod","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/29/16 07:17 PM","200: Lolay","Akshai Rathore","","","0","Abhishek Kumar","0","0","01/02/17 02:29 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38345","FL Mobile Andorid: sometimes Save button is disabled even after keying in all details","0","Medium","Inna Tulika","andriod","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/30/16 05:20 PM","200: Lolay","Akshai Rathore","","","0","Inna Tulika","0","0","01/12/17 05:23 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Feature","38088","FL Mobile - Add ""Body Style"" Filter UI to Modify Search","0","Medium","Inna Tulika","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/15/16 04:40 PM","200: Lolay","Bill Rogalla","","","0","Inna Tulika","0","0","12/13/16 03:19 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Task","38587","Remove maxdigital.com URL from DSR/M4W","2","Medium","Tim Muir","","Lolay Legacy","Undecided","Digital Showroom","","02/15/17 10:42 PM","200: Lolay","Kara Korte","","","0","Tim Muir","0","0","02/16/17 12:10 AM","02/16/17 03:53 PM","","Closed (Verified)"
"Internal Defect","38479","FL Mobile: Can't view car that was just taken to the inventory","0","Medium","Inna Tulika","android","Lolay Legacy","Undecided","FL Mobile","","01/24/17 11:32 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","01/25/17 03:19 PM","02/09/17 04:56 PM","","Closed (Verified)"
"Feature","37942","FL Mobile UI Change:  Add Default Appraiser/Buyer","0","Medium","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","10/20/16 06:18 PM","200: Lolay","Bill Rogalla","","","0","Christopher Norton","0","0","11/23/16 07:00 PM","01/27/17 03:31 PM","38115,38136,38144,38145,38146,38151,38155,38158,38162,38169,38171,","Closed (Implemented)"
"Bug","38115","Default Appraiser/Buyer is not updating S3 file","0","Medium","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/21/16 10:19 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/02/16 09:54 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38124","iPhone 7 gets error that the FL Mobile app may slow down your iPhone","0","Medium","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/22/16 08:35 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","01/17/17 05:54 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Feature","38135","FL Mobile:  Require Name on Appraisals Validation ","0","Medium","Inna Tulika","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/23/16 05:27 PM","200: Lolay","Bill Rogalla","","","0","Will Ha","0","0","11/23/16 10:43 PM","01/27/17 03:31 PM","38147,","Closed (Verified)"
"Internal Defect","38144","Done button does not work in Settings for estimated recon and target gross","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/28/16 10:03 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","11/29/16 08:00 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38147","FL Mobile: Salesperson Name not shown in Appraisal History","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","11/28/16 10:15 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","1","1","11/29/16 05:13 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38169","FL Mobile: Request to enter an appraisal value to a salesperson","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/01/16 05:11 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/12/16 10:13 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38171","FL Mobile: (null) miles shown in the app when mileage not set","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/01/16 08:02 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/13/16 10:58 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Feature","38180","2WAY COMM FIRSTLOOK MOBILE: Ability to edit existing appraisals in FL Mobile","0","Medium","Inna Tulika","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/05/16 07:02 PM","200: Lolay","Christopher Norton","","","0","Will Ha","0","0","12/07/16 09:30 PM","01/27/17 03:31 PM","38209,38210,38211,38213,38214,38217,38221,38222,38223,38224,38233,38234,38239,38243,38244,38245,38246,38248,38252,38257,38258,38259,38260,38261,38262,38267,38277,38282,38283,38284,38285,38289,38290,38296,38297,38299,38300,38302,38303,38306,38307,38308,38309,38311,38312,38315,38317,38318,38319,38321,38322,38323,38325,38329,38330,38332,38333,38334,38335,38336,38337,38338,38342,38344,38345,38358,38361,38387,38388,38389,38404,38406,38409,38410,38411,38412,38416,38417,38418,38419,38426,38431,38438,38444,38447,38452,38453,38455,38475,38479,","Closed (Implemented)"
"Internal Defect","38199","FL Mobile: Unable to view a VIN in Mobile Appraisal History","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/07/16 05:36 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/07/16 08:34 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Feature","38204","FirstLook Mobile App Rename Sections at Top Level Menu-iOS","0","Medium","Christopher Norton","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/08/16 05:01 PM","200: Lolay","Bill Rogalla","","","0","Christopher Norton","0","0","01/05/17 09:09 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38209","FL Mobile: Notice to enter appraisal value when there is a value","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/08/16 07:28 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/12/16 11:42 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38211","FL Mobile: No Notice requiring Appraiser Name while it is checked","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/08/16 09:45 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/12/16 08:00 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38213","FL Mobile: Unable to edit existing appraisal notice","0","Ground Level","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/08/16 11:06 PM","200: Lolay","Inna Tulika","","","0","Christopher Norton","0","0","12/12/16 10:11 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38214","FL Mobile: Appraisal value not saved for new VIN","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/08/16 11:32 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/12/16 11:29 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38217","FL Mobile: Appraiser Name not getting set when you change Appraiser Type","0","High","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 07:29 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/21/16 01:23 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38220","Fl Mobile: validation for appraiser name and salesperson not firing when value is empty on existing appraisals","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 08:07 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","12/14/16 01:59 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38222","FL Mobile: salesperson should only have 4 menu selections","0","Medium","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 09:51 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/11/16 10:00 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38223","FL Mobile: validations from dealerInfo  are not required when clicking save to awaiting","0","Medium","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 10:15 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","12/12/16 10:35 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38224","FL Mobile: Scanning a VIN that is in your inventory as a salesperson pulls up the COST to Market ","0","High","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/09/16 10:22 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","0","0","12/13/16 04:41 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38227","FL Mobile: All data is loading slow","0","Ground Level","Inna Tulika","","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/12/16 05:29 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","01/17/17 05:17 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38233","FL Mobile: Appraised car does not make it to desktop or Appraisal History","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/12/16 08:44 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/13/16 10:35 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38234","FL Mobile: Unable to update books in edit mode","0","High","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/12/16 09:09 PM","200: Lolay","Christopher Norton","","","0","Inna Tulika","0","0","12/13/16 10:49 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38235","FL Mobile: Appraised car does not make it to desktop or Appraisal History when Mileage is not set","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/12/16 09:23 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/13/16 12:06 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38239","FL Mobile: App crashes after trying to update Manheim book for a car without a trim","0","Ground Level","Inna Tulika","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/13/16 04:01 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","12/13/16 07:52 PM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38242","FL Mobile: Books are empty because they are not pulling in all the book choices","0","Critical","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/13/16 05:28 PM","200: Lolay","Christopher Norton","","","0","Christopher Norton","2","2","12/15/16 03:05 AM","01/27/17 03:31 PM","","Closed (Verified)"
"Internal Defect","38245","FL Mobile:  KBB only shows numbers after you save the appraisal","0","High","Christopher Norton","ios","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","12/14/16 03:49 AM","200: Lolay","Christopher Norton","","","0","Christopher Norton","2","2","12/19/16 08:56 PM","01/27/17 03:31 PM","38247,","Closed (Verified)"
