"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Internal Defect","37511","Editing Active Pricing Campaign (Fees) - Displays blank page and throws Exception","0","Medium","Mike Metterle","","First Look - MAX Digital","28.1","New Car","","08/17/16 09:26 PM","002:FLM","Mike Metterle","","","0","Monisha Lakshamana","5","5","08/21/16 05:53 PM","08/24/16 04:32 PM","","Closed (Verified)"
"Bug","37512","SF:180193, Clawson Truck Center - Inaccurate Market Listings - Toyota TRD vs TRD Pro","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","08/17/16 09:59 PM","002:FLM","Dan Webster","180193","","0","Bill Rogalla","0","0","11/01/16 03:22 PM","11/02/16 02:23 PM","","Closed (Fixed)"
"Feature","37513","FL Reskin Project-Inventory Action Plan","0","Medium","Kavyashree Karunakar","","First Look - MAX Digital","28.2","Misc","","08/18/16 01:22 PM","002:FLM","Akshai Rathore","","","0","Kavyashree Karunakar","0","0","10/06/16 01:20 PM","10/06/16 01:20 PM","","Closed (Verified)"
"Internal Defect","37514","IE-9 - NCO: Locking/Unlocking functionality is not working on New Car Inventory Analysis & Pricing on IE9","0","Medium","Abhishek Kumar","CDBROW","First Look - MAX Digital","28.2","Digital Showroom","","08/18/16 01:45 PM","002:FLM","Abhishek Kumar","","","1","Abhishek Kumar","6","6","10/06/16 02:29 PM","10/06/16 02:29 PM","","Closed (Verified)"
"Internal Defect","37518","Not Online Report: Blowing Up","0","Ground Level","Christopher Norton","","First Look - MAX Digital","28.1","Misc","","08/18/16 05:26 PM","002:FLM","Tim Muir","","","0","Christopher Norton","0","0","08/23/16 01:40 PM","08/24/16 04:32 PM","","Closed (Verified)"
"Internal Defect","37519","Chrome Incentives: Low Activity Report - Incorrect Internet Price","0","Ground Level","Monisha Lakshamana","","First Look - MAX Digital","28.1","Misc","","08/18/16 05:37 PM","002:FLM","Tim Muir","","","0","Monisha Lakshamana","0","0","08/25/16 08:23 PM","08/25/16 08:23 PM","","Closed (Verified)"
"Internal Defect","37520","FEES: UI issues on unlock confirmation pop-up","0","Ground Level","Monisha Lakshamana","","First Look - MAX Digital","28.1","New Car","","08/18/16 09:07 PM","002:FLM","Monisha Lakshamana","","","0","Monisha Lakshamana","0","0","08/24/16 11:29 AM","08/24/16 11:29 AM","","Closed (Verified)"
"Internal Defect","37521","Chrome Incentives: New Car Overview Internet Price Incorrect","0","Ground Level","Monisha Lakshamana","","First Look - MAX Digital","28.1","Misc","","08/18/16 09:20 PM","002:FLM","Tim Muir","","","0","Monisha Lakshamana","0","0","08/24/16 02:59 PM","08/24/16 02:59 PM","","Closed (Verified)"
"Internal Defect","37522","Pricing Campaigns:  Campaigns apply to only top item in multiselect","0","Medium","James Daniel","","First Look - MAX Digital","28.1","Misc","","08/18/16 09:55 PM","002:FLM","James Daniel","","","0","James Daniel","0","0","08/19/16 08:48 PM","08/19/16 08:48 PM","","Closed (Verified)"
"Internal Defect","37523","Pricing Campaign Issue -- Multi selection is not working when applying a fee pricing campaign","0","Medium","Mike Metterle","","First Look - MAX Digital","28.1","New Car","","08/18/16 11:05 PM","002:FLM","Mike Metterle","","","0","Mike Metterle","0","0","08/29/16 07:07 PM","08/29/16 07:07 PM","","Closed (Verified)"
"Internal Defect","37524","Chrome Incentives: Excluded vehicles still remains excluded when campaign is cancelled and previous campaign is reactivated","0","Medium","Monisha Lakshamana","","First Look - MAX Digital","28.1","New Car","","08/19/16 02:56 PM","002:FLM","Monisha Lakshamana","","","0","Monisha Lakshamana","0","0","08/24/16 03:36 PM","08/24/16 03:36 PM","","Closed (Verified)"
"Bug","37526","SF:180709, URGENT Luther Page Display Issue-- Appraisal Manager Not Loading Appraisals ","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","08/19/16 03:19 PM","002:FLM","Dan Webster","180709","","0","Dan Webster","0","0","08/19/16 04:10 PM","08/19/16 04:10 PM","","Closed (Fixed)"
"Bug","37527","SF:180739, Incorrect Carfax Icons -  Not Showing as Stolen in Quick View","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","08/19/16 03:55 PM","002:FLM","Dan Webster","180739","","0","Bill Rogalla","0","0","08/19/16 06:00 PM","08/22/16 06:49 PM","","Closed (Won't Fix)"
"Internal Defect","37529","Chrome Incentive makes it to the Vehicle Ad Scheduling table even when it is not applied","0","Medium","Christopher Norton","chromeincentives","First Look - MAX Digital","28.1","New Car","","08/19/16 04:29 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","0","0","08/24/16 07:51 PM","08/24/16 07:51 PM","","Closed (Verified)"
"Internal Defect","37532","Chrome Incentive not applying to Internet price for Vehicle","0","Medium","Shailesh Panchal","chromeincentives","First Look - MAX Digital","28.1","New Car","","08/19/16 08:18 PM","002:FLM","Mike Metterle","","","0","Shailesh Panchal","0","0","08/22/16 05:28 PM","08/24/16 10:32 AM","","Closed (Verified)"
"Internal Defect","37533","New Car Inventory Analysis Report not displaying updated ""Internet Price"" and ""Dealer Campaign"" checkboxes","0","Medium","Shailesh Panchal","","First Look - MAX Digital","28.1","New Car","","08/19/16 09:32 PM","002:FLM","Mike Metterle","","","0","Shailesh Panchal","0","0","08/22/16 05:39 PM","08/24/16 10:33 AM","","Closed (Verified)"
"Internal Defect","37534","Pricing Campaign Issue-- Fees not applied to internet price","0","Medium","Monisha Lakshamana","","First Look - MAX Digital","28.1","New Car","","08/19/16 11:06 PM","002:FLM","Mike Metterle","","","0","Monisha Lakshamana","0","0","08/24/16 02:59 PM","08/24/16 02:59 PM","","Closed (Verified)"
"Bug","37535","KBB Consumer Values : Unable to switch between the tabs","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","FL Appraisal","","08/22/16 01:56 PM","002:FLM","Kavyashree Karunakar","","","0","Michelle C Clay","0","0","08/29/16 08:05 PM","08/29/16 08:05 PM","","Closed (Duplicate)"
"Internal Defect","37536","STA when there are zero cars in New Car Overview","0","High","Christopher Norton","","First Look - MAX Digital","28.1","New Car","","08/22/16 02:33 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","2","2","08/23/16 01:59 PM","08/24/16 04:32 PM","","Closed (Verified)"
"Bug","37537","FEE: & is not getting accepted in FEE name, error being displayed","2","Medium","Abhishek Kumar","","First Look - MAX Digital","28.2","MAX Reports","","08/22/16 02:42 PM","002:FLM","Inderjeet Singh","","","0","Abhishek Kumar","9","9","10/07/16 04:13 PM","10/07/16 04:13 PM","","Closed (Verified)"
"Internal Defect","37539","Chrome Incentives: Update Manufacturer Incentives Check-mark Behavior on Lock Vehicle","0","Medium","Abhishek Kumar","","First Look - MAX Digital","28.1","New Car","","08/22/16 05:20 PM","002:FLM","Abhishek Kumar","","","0","Abhishek Kumar","0","0","08/25/16 04:41 PM","08/25/16 04:41 PM","","Closed (Verified)"
"Internal Defect","37540","Chrome Incentive: CI value is not consistent on New car overview and FEE campaign pop-up","0","Medium","Inderjeet Singh","","First Look - MAX Digital","28.1","New Car","","08/22/16 05:47 PM","002:FLM","Inderjeet Singh","","","0","Inderjeet Singh","0","0","08/25/16 04:35 PM","08/25/16 04:35 PM","","Closed (Verified)"
"Feature","37542","Stop the Drop - Add Store Drop % (Sale Price % of Internet Price)","8","Medium","Shailesh Panchal","","First Look - MAX Digital","29.0","MAX Reports","","08/22/16 07:29 PM","002:FLM","Kara Korte","","","0","Shailesh Panchal","36","36","11/02/16 11:01 AM","11/09/16 10:39 AM","38020,38030,","Closed (Verified)"
"Task","37543","Chrome Incentives - Incentives should expire based on ExpiryDate","0","Medium","Christopher Norton","chromeincentives","First Look - MAX Digital","28.2","Misc","","08/22/16 08:44 PM","002:FLM","James Daniel","","","0","Christopher Norton","0","0","08/22/16 09:02 PM","08/22/16 09:02 PM","","Closed (Duplicate)"
"Internal Defect","37544","Pricing Campaign - AdRelease table columns are not being updated when Chrome Incentives are enabled for a dealer","0","Medium","Mike Metterle","chromeincentives","First Look - MAX Digital","28.1","New Car","","08/22/16 09:01 PM","002:FLM","Mike Metterle","","","0","Mike Metterle","0","0","08/29/16 04:04 PM","08/29/16 04:04 PM","","Closed (Verified)"
"Bug","37547","Chrome Incentive: Incentive is not getting added when CI setting is turned off","0","Medium","Monisha Lakshamana","","First Look - MAX Digital","29.0","Digital Showroom","","08/23/16 02:41 PM","002:FLM","Inderjeet Singh","","","0","Monisha Lakshamana","4","12","10/19/16 07:33 AM","11/11/16 08:45 PM","","Closed (Verified)"
"Bug","37551","SF:181406, Command Center Display Issue - Buckets Percentages Decimals","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Group Command Center","","08/23/16 10:26 PM","002:FLM","Dan Webster","181406","","0","Bill Rogalla","0","0","08/24/16 01:06 PM","08/24/16 05:00 PM","","Closed (Duplicate)"
"Bug","37552","Pricing Summary: Export for Retail Inventory giving site Error with STA","3","Medium","Monisha Lakshamana","EXSPROD","First Look - MAX Digital","28.2","New Car","","08/24/16 06:54 AM","002:FLM","Monisha Lakshamana","","","0","Monisha Lakshamana","8","10","10/06/16 01:02 PM","10/06/16 01:02 PM","","Closed (Verified)"
"Bug","37553","Campaign- Price is not getting updated on campaign window once unlocked on new car overview page","5","Medium","Abhishek Kumar","EXSPROD","First Look - MAX Digital","28.2","Digital Showroom","","08/24/16 07:57 AM","002:FLM","Inderjeet Singh","","","0","Abhishek Kumar","14","14","10/06/16 02:10 PM","10/06/16 02:10 PM","","Closed (Verified)"
"Internal Defect","37555","View Deals : Deal and D/P columns is trimmed on printing","0","Medium","Kavyashree Karunakar","UI","First Look - MAX Digital","28.2","FL Appraisal","","08/24/16 12:10 PM","002:FLM","Kavyashree Karunakar","","","0","Kavyashree Karunakar","0","0","10/06/16 02:28 PM","10/06/16 02:28 PM","","Closed (Verified)"
"Bug","37563","SF:181038, Dealer Has to Re-Enter in Appraiser Name Multiple Times After Initial Save to Stick on PMAX Page","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","08/24/16 08:40 PM","002:FLM","Dan Webster","181038","","0","Bill Rogalla","0","0","08/25/16 07:49 PM","09/06/16 02:56 PM","","Closed (Not Reproducible)"
"Bug","37564","SF:181195, Zimbrick Eastside Stores - Max4Web / DSR Leads Information Needed","0","Medium","App Support","","First Look - MAX Digital","Undecided","Website 2.0","","08/24/16 09:19 PM","002:FLM","Dan Webster","181195","","0","Bill Rogalla","0","0","08/29/16 08:25 PM","09/07/16 08:40 PM","","Closed (Won't Fix)"
"Bug","37566","Database : Update ""LastModifiedDate"" when Fee campaign is expired","0","Medium","Abhishek Kumar","","First Look - MAX Digital","28.2","New Car","","08/25/16 01:52 PM","002:FLM","Abhishek Kumar","","","0","Abhishek Kumar","3","3","10/11/16 03:47 PM","10/11/16 03:47 PM","","Closed (Verified)"
"Bug","37570","SF:181806, GM AutoLoad Issue - 3GCPKREAXDG101773 - Last Loaded in 2012","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Autoload","","08/25/16 07:30 PM","002:FLM","Dan Webster","181806","","0","Bill Rogalla","0","0","08/25/16 08:17 PM","09/06/16 06:55 PM","","Closed (Duplicate)"
"Bug","37571","SF:181445, BMW of Salem - DSR Inventory Counts Not Matching","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","08/26/16 03:14 PM","002:FLM","Dan Webster","181445","","0","Bill Rogalla","0","0","08/26/16 04:30 PM","09/06/16 06:53 PM","","Closed (Duplicate)"
"Bug","37572","SF:181987, Appraisal Manager / Cost To Market - Speed Lag Issues","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","08/26/16 04:10 PM","002:FLM","Dan Webster","181987","","0","Bill Rogalla","0","0","08/29/16 08:23 PM","09/06/16 02:35 PM","","Closed (Duplicate)"
"Bug","37574","SF:181480, Luther - M4W Button Not Loading - White Page","3","Critical","App Support","","First Look - MAX Digital","Undecided","Website 2.0","","08/26/16 06:31 PM","002:FLM","Dan Webster","181480","","0","Bill Rogalla","0","0","10/19/16 06:42 PM","10/20/16 02:58 PM","","Closed (Won't Fix)"
"Task","37582","FL Reskin Project - Model Promotion Plans","0","Medium","Kavyashree Karunakar","IRQ","First Look - MAX Digital","28.2","FL Appraisal","","08/29/16 11:54 AM","002:FLM","Dhiresh Mehta","","","0","Kavyashree Karunakar","0","0","10/06/16 01:30 PM","10/06/16 01:30 PM","","Closed (Verified)"
"Feature","37583","Leith Automotive CTR Loader Data Mapping-FTP ","0","Medium","Inna Tulika","","First Look - MAX Digital","28.2","MAX Reports","","08/29/16 04:18 PM","002:FLM","Bill Rogalla","","","0","Inna Tulika","64","64","09/19/16 03:23 PM","10/06/16 06:08 PM","37650,","Closed (Verified)"
"Bug","37584","SF:182582, Carfax Issues - Unable to Pull Carfax in Firstlook - eStock and Appraisal Manager","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","08/29/16 04:38 PM","002:FLM","Dan Webster","182582","","0","Bill Rogalla","0","0","08/29/16 05:35 PM","08/29/16 06:09 PM","","Closed (Fixed)"
"Task","37595","Group DSR: What happens when a store turns off DSR?","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","28.2","Digital Showroom","","08/31/16 02:37 PM","002:FLM","Michelle C Clay","","","0","Deepa Ravishankar","60","60","10/07/16 03:54 PM","10/07/16 03:54 PM","","Closed (Verified)"
"Internal Defect","37598","Chrome Incentive: Adj Base price is not displayed when CI is ON","0","Medium","Monisha Lakshamana","QAPROD","First Look - MAX Digital","28.2","New Car","","09/01/16 02:30 PM","002:FLM","Monisha Lakshamana","","","0","Monisha Lakshamana","8","8","10/06/16 12:56 PM","10/06/16 12:56 PM","","Closed (Verified)"
"Task","37599","FL Reskin Project - Header Fixes across all pages","0","Medium","Kavyashree Karunakar","","First Look - MAX Digital","28.2","FL Appraisal","","09/01/16 02:36 PM","002:FLM","Dhiresh Mehta","","","0","Kavyashree Karunakar","0","0","10/07/16 10:57 AM","10/07/16 10:57 AM","","Closed (Verified)"
"Bug","37600","SF:183061, Pricing Showing in DSR Despite Being Zeroed Out In MAX AD","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","09/01/16 02:43 PM","002:FLM","Dan Webster","183061","","0","Bill Rogalla","0","0","09/12/16 02:48 PM","09/12/16 03:37 PM","","Closed (Not Reproducible)"
"Bug","37601","SF:183009, Photos From Mobile Marked As Merchandisable Not Appearing In MAX - Brian Harris BMW","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Mobile","","09/01/16 02:55 PM","002:FLM","Dan Webster","183009","","0","Bill Rogalla","0","0","09/01/16 03:13 PM","09/06/16 02:57 PM","","Closed (Not Reproducible)"
"Bug","37603","STD Store Level Report:Store Average Value Incorrect on Salesperson Rankings Tab","0","Medium","Shailesh Panchal","EXSPROD","First Look - MAX Digital","28.2","MAX Reports","","09/01/16 04:20 PM","002:FLM","Bill Rogalla","","","0","Shailesh Panchal","10","26","09/21/16 11:51 AM","10/06/16 12:32 PM","37705,","Closed (Verified)"
"Bug","37610","SF:183461, Profit MAX is Not Showing (Missing) Market Listings from Another Lithia Store Next Door","0","Medium","App Support","","First Look - MAX Digital","Undecided","Profit MAX","","09/02/16 03:49 PM","002:FLM","Dan Webster","183461","","0","Michelle C Clay","0","0","09/08/16 09:02 PM","09/20/16 03:33 PM","","Closed (Fixed)"
"Bug","37611","SF:183275, STD Reporting - Salesperson Info Missing for Mapped Dealership ","5","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Reports","","09/02/16 03:55 PM","002:FLM","Dan Webster","183275","","0","Bill Rogalla","0","0","10/19/16 06:31 PM","10/20/16 03:27 PM","","Closed (Not Reproducible)"
"Internal Task","37615","update memcached configs to use 07-09 in prod","2","Medium","J. Travis Huber","","First Look - MAX Digital","28.2","Misc","","09/06/16 06:53 PM","002:FLM","J. Travis Huber","","","0","J. Travis Huber","0","0","09/07/16 04:12 PM","10/13/16 03:39 PM","","Closed (Completed)"
"Bug","37624","SF:183882, Stop The Drop Issue - Including $0 Priced Units - Hendrick Lexus","5","High","App Support","","First Look - MAX Digital","29.0","MAX Reports","","09/07/16 06:28 PM","002:FLM","Dan Webster","183882","","0","Monisha Lakshamana","4","4","10/25/16 11:53 AM","11/09/16 03:04 PM","","Closed (Verified)"
"Bug","37627","SF:184121, Approved Unit in MAX AD - 8E041356P - Not Showing In DSR","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","09/07/16 08:26 PM","002:FLM","Dan Webster","184121","","0","Bill Rogalla","0","0","09/08/16 02:54 PM","09/12/16 03:36 PM","","Closed (Fixed)"
"Task","37628","FL Reskin Project-inventory planning history","0","Medium","Kavyashree Karunakar","","First Look - MAX Digital","28.2","FL Reports","","09/08/16 11:30 AM","002:FLM","Akshai Rathore","","","0","Kavyashree Karunakar","0","0","10/06/16 02:15 PM","10/06/16 02:15 PM","","Closed (Verified)"
"Bug","37629"," Profit MAX (new cars): After updating Internet Price, $ Sign and Comma(,) is missing.","0","Medium","Abhishek Kumar","","First Look - MAX Digital","28.2","New Car","","09/08/16 01:39 PM","002:FLM","Abhishek Kumar","","","0","Abhishek Kumar","6","6","10/06/16 11:05 AM","10/06/16 11:05 AM","","Closed (Verified)"
"Task","37630","Appraisal Step 3 Profit Max : Improve Appraisal Step 3 Loading time","0","Medium","Shailesh Panchal","","First Look - MAX Digital","28.2","Profit MAX","","09/08/16 01:53 PM","002:FLM","Vivek Rane","","","0","Shailesh Panchal","32","32","09/22/16 02:57 PM","10/06/16 12:32 PM","","Closed (Verified)"
"Task","37631","Appraisal Manager-Load appraisal data in browser and then make an AJAX call and update only % of mkt average column","0","Medium","Abhishek Kumar","","First Look - MAX Digital","28.2","FL Appraisal","","09/08/16 02:28 PM","002:FLM","Akshai Rathore","","","0","Abhishek Kumar","0","0","10/07/16 11:54 AM","10/07/16 11:54 AM","","Closed (Verified)"
"Task","37633","Implement cache busting in fl-ims project","0","Medium","Abhishek Kumar","","First Look - MAX Digital","28.2","FL Appraisal","","09/08/16 02:57 PM","002:FLM","Akshai Rathore","","","0","Abhishek Kumar","0","0","10/07/16 02:06 PM","10/07/16 02:06 PM","","Closed (Verified)"
"Bug","37643","SF:184165, 2017 BMW CPO Information Change - Maintenance Program","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Ad Descriptions","","09/12/16 04:41 PM","002:FLM","Dan Webster","184165","","0","Bill Rogalla","0","0","09/12/16 05:52 PM","09/12/16 07:52 PM","","Closed (Won't Fix)"
"Internal Defect","37645","Profit Max: Equipment, Pricing proof or pricing proof not loading and STA","0","Ground Level","Inna Tulika","","First Look - MAX Digital","28.2","Profit MAX","","09/12/16 07:05 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/13/16 03:54 PM","10/06/16 06:13 PM","","Closed (Not Reproducible)"
"Bug","37646","SF:184469, Carfax Summary Error-- Icons Displaying Incorrect Information","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","09/12/16 07:48 PM","002:FLM","Dan Webster","184469","","0","Bill Rogalla","0","0","09/13/16 04:22 PM","09/13/16 08:11 PM","","Closed (Fixed)"
"Internal Defect","37650","CTR Graph not loading and STA","0","Ground Level","Inna Tulika","","First Look - MAX Digital","28.2","Profit MAX","","09/12/16 09:23 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/19/16 05:55 PM","10/06/16 06:10 PM","","Closed (Verified)"
"Internal Task","37651","improve logging","0","Medium","Daniel Hillis","","First Look - MAX Digital","29.0","Digital Showroom","","09/12/16 09:34 PM","002:FLM","Daniel Hillis","","","0","Daniel Hillis","0","0","10/13/16 03:25 PM","10/13/16 03:25 PM","","Closed (Completed)"
"Internal Defect","37652","Profit Max: No Market Data Found","0","Ground Level","Inna Tulika","","First Look - MAX Digital","28.2","Profit MAX","","09/12/16 09:42 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/13/16 03:34 PM","10/06/16 06:12 PM","","Closed (Not Reproducible)"
"Bug","37655","SF:185030, URGENT - DSR Publishing Issue - 1 Unit In DSR inventory LAUNCH Tomorrow","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","09/13/16 03:54 PM","002:FLM","Dan Webster","185030","","0","Bill Rogalla","0","0","09/16/16 03:46 PM","09/16/16 03:54 PM","","Closed (Fixed)"
"Bug","37656","SF:184563, Internal - Camp Chevrolet DSR Missing Pricing ","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","09/13/16 08:26 PM","002:FLM","Dan Webster","184563","","1","Bill Rogalla","0","0","10/24/16 04:11 PM","10/24/16 04:31 PM","","Closed (Fixed)"
"Bug","37658","SF:185143, Mobile Appraisal Not Pushing To Desktop","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Mobile","","09/13/16 10:30 PM","002:FLM","Dan Webster","185143","","0","Bill Rogalla","0","0","09/14/16 02:40 PM","09/14/16 03:15 PM","","Closed (By Design)"
"Internal Defect","37659","Group DSR: Max ad error is getting displayed","0","Critical","Deepa Ravishankar","CODMG","First Look - MAX Digital","28.2","Digital Showroom","","09/14/16 02:58 PM","002:FLM","Inderjeet Singh","","","0","Deepa Ravishankar","0","0","10/06/16 12:39 PM","10/06/16 12:39 PM","","Closed (Verified)"
"Bug","37667","SF:185314, Urgent - In Store: Lithia Grants Pass CJD - Max For Website Internal Server Error","3","Critical","App Support","","First Look - MAX Digital","Undecided","Website 2.0","","09/14/16 08:05 PM","002:FLM","Dan Webster","185314","","0","Bill Rogalla","0","0","10/19/16 06:38 PM","10/19/16 06:41 PM","","Closed (Not Reproducible)"
"Bug","37668","SF:185053, CARFAX Issue - Display in HotList not Being Automatically Checked Despite Being Set in FLADMIN","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Inventory","","09/14/16 08:13 PM","002:FLM","Dan Webster","185053","","0","Bill Rogalla","0","0","09/14/16 08:31 PM","09/19/16 04:33 PM","","Closed (By Design)"
"Bug","37669","SF:185230, Max Mobile App Crashing When Taking Photos - Iphone6+","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Mobile","","09/14/16 08:35 PM","002:FLM","Dan Webster","185230","","0","Michelle C Clay","0","0","09/21/16 03:45 PM","09/22/16 02:40 PM","","Closed (Fixed)"
"Bug","37675","MB Autoload uses VDS too soon","13","Critical","Christopher Norton","","First Look - MAX Digital","29.0","MAX Autoload","","09/14/16 10:00 PM","002:FLM","J. Travis Huber","181150","","1","James Daniel","0","0","10/26/16 07:40 PM","11/09/16 08:10 PM","37318,37761,37867,37995,","Closed (Fixed)"
"Task","37676","FL Reskin Project - Redistribution Center","0","Medium","Deepa Ravishankar","UI","First Look - MAX Digital","29.0","FL Reports","","09/15/16 12:23 PM","002:FLM","Akshai Rathore","","","0","Deepa Ravishankar","0","0","11/09/16 09:29 AM","11/09/16 09:29 AM","37885,","Closed (Verified)"
"Task","37677","FL Reskin Project - Manual Bookout","0","Medium","Shailesh Panchal","","First Look - MAX Digital","29.0","FL Reports","","09/15/16 12:25 PM","002:FLM","Akshai Rathore","","","0","Shailesh Panchal","0","0","10/21/16 06:18 AM","11/09/16 11:28 AM","","Closed (Verified)"
"Bug","37678","Group DSR: Delete Group","0","Medium","Deepa Ravishankar","IRQ","First Look - MAX Digital","28.2","Digital Showroom","","09/15/16 12:33 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","0","0","10/06/16 01:49 PM","10/06/16 01:49 PM","","Closed (Verified)"
"Task","37679","Print Issue : Total Inventory Report","0","Medium","Abhishek Kumar","UI","First Look - MAX Digital","28.2","FL Appraisal","","09/15/16 12:52 PM","002:FLM","Kavyashree Karunakar","","","0","Abhishek Kumar","0","0","10/11/16 03:11 PM","10/11/16 03:11 PM","","Closed (Verified)"
"Bug","37680","SF:185383, 3 Units Missing from Twin Falls Chevrolet (Lithia) DSR","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","09/15/16 02:18 PM","002:FLM","Dan Webster","185383","","0","Bill Rogalla","0","0","09/16/16 02:32 PM","09/16/16 02:58 PM","","Closed (Fixed)"
"Internal Defect","37682","Group DSR: Unable to edit a group","0","Ground Level","Inna Tulika","","First Look - MAX Digital","Undecided","Digital Showroom","","09/15/16 09:04 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/21/16 03:58 PM","10/06/16 06:24 PM","","Closed (Verified)"
"Internal Defect","37683","Group DSR: Save Group button UI is not consistent with the other pages","0","Ground Level","Inna Tulika","","First Look - MAX Digital","Undecided","Digital Showroom","","09/15/16 09:11 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/26/16 02:39 PM","10/18/16 07:16 PM","","Closed (Verified)"
"Internal Defect","37684","Group DSR: Deleting confirmation message is too wide","0","Ground Level","Inna Tulika","","First Look - MAX Digital","Undecided","Digital Showroom","","09/15/16 09:25 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/26/16 02:37 PM","10/18/16 07:16 PM","","Closed (Verified)"
"Internal Defect","37685","Group DSR: A group is always selected in the drop-down","0","Ground Level","Deepa Ravishankar","","First Look - MAX Digital","28.2","Digital Showroom","","09/15/16 09:33 PM","002:FLM","Inna Tulika","","","0","Deepa Ravishankar","3","3","10/06/16 02:35 PM","10/06/16 02:35 PM","","Closed (Verified)"
"Internal Defect","37686","Group DSR: Character limit messages","0","Ground Level","Inna Tulika","","First Look - MAX Digital","28.2","Digital Showroom","","09/15/16 09:46 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/22/16 04:33 PM","10/06/16 06:13 PM","","Closed (Verified)"
"Internal Defect","37688","Group DSR: Change logo button disappears intermittently","0","Ground Level","Inna Tulika","","First Look - MAX Digital","Undecided","Digital Showroom","","09/15/16 10:23 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","09/21/16 04:12 PM","10/06/16 06:14 PM","","Closed (Verified)"
"Bug","37689","Group DSR: Delete Logo link does not remove image","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","28.2","Digital Showroom","","09/16/16 04:15 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","0","0","10/06/16 01:53 PM","10/06/16 01:53 PM","","Closed (Verified)"
"Bug","37692","SF:185264, Water Report Calculation Inquiry- Dahl Ford","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Reports","","09/16/16 04:45 PM","002:FLM","Dan Webster","185264","","1","Bill Rogalla","0","0","09/16/16 04:58 PM","09/19/16 04:30 PM","","Closed (By Design)"
"Internal Defect","37695","the BusinessUnit filter box does not appear like a filter box","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","28.2","MAX Admin","","09/16/16 07:00 PM","002:FLM","Christopher Norton","","","0","Deepa Ravishankar","8","8","10/06/16 01:40 PM","10/06/16 01:40 PM","","Closed (Verified)"
"Internal Defect","37696","Selected Dealers should not have a filter box","0","Medium","Christopher Norton","","First Look - MAX Digital","28.2","MAX Admin","","09/16/16 07:02 PM","002:FLM","Christopher Norton","","","0","Lokesh Shastri","0","0","09/22/16 09:39 AM","10/10/16 06:51 PM","","Closed (Fixed)"
"Internal Defect","37698","Group DSR: Loading symbol on the Save button ","0","Medium","Deepa Ravishankar","CDBROW","First Look - MAX Digital","28.2","Digital Showroom","","09/18/16 06:19 AM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","14","14","10/06/16 01:57 PM","10/06/16 01:57 PM","","Closed (Verified)"
